temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp
31.9418449402,30.5291671753,22.968914032,1031.7734375,358.301225765,0.322862161612,351.878961426,42.5402641296,5.94106769562,34.8793830872,0.0300120003521,0.00536799989641,1.00064396858,-0.00279804272577,-0.000955797731876,-0.00131184048951,2015-12-30 00:55:45.936749
31.9051818848,30.5520820618,23.2058086395,1031.7421875,358.307127796,0.33685772615,352.313661985,42.09973526,6.15832614899,35.2381248474,0.0292799994349,0.00585599988699,1.00039994717,0.000461496878415,-0.00104621984065,0.000581305939704,2015-12-30 01:00:46.002219
31.9785079956,30.6020832062,23.1268424988,1031.62768555,358.29458394,0.325410969431,352.062335783,42.6062355042,6.16224813461,35.8016777039,0.029036000371,0.00585599988699,1.00064396858,-0.000455122441053,0.00142274238169,0.00173689750955,2015-12-30 01:05:46.203918
31.9601764679,30.6458320618,23.1696166992,1031.65625,358.373898231,0.369846472624,352.145384054,42.1443023682,5.92785739899,35.3964920044,0.0292799994349,0.00536799989641,1.00064396858,-0.000391592737287,-1.60820782185e-05,-0.00171099323779,2015-12-30 01:10:46.141989
32.0335006714,30.8333320618,23.0906505585,1031.57617188,358.362018931,0.39423083493,352.479905375,42.2421302795,5.53501987457,35.117641449,0.029036000371,0.00609999988228,1.00039994717,0.000735023058951,-0.000726386904716,-4.71109524369e-05,2015-12-30 01:15:46.224851
32.1434898376,30.8062496185,22.8405952454,1031.55786133,358.349942303,0.359547241047,352.120976373,42.7893447876,6.00910997391,35.6850967407,0.0300120003521,0.00536799989641,0.999423980713,0.00281273247674,0.000109743326902,6.50198198855e-05,2015-12-30 01:20:46.272701
32.3268013,30.8916664124,23.2913551331,1031.55395508,358.348886398,0.344713590954,352.036171036,41.7746582031,5.99893093109,36.0065231323,0.0287919994444,0.0056119998917,1.00064396858,0.000968925189227,0.0010332390666,0.00182197242975,2015-12-30 01:25:46.448116
32.2168121338,30.90625,22.8603363037,1031.61889648,358.380212954,0.41695057875,352.30681899,42.5483093262,5.54651784897,35.0063705444,0.029036000371,0.00634399987757,1.00064396858,-0.00182284461334,0.00187688134611,-0.000626831315458,2015-12-30 01:30:46.608098
32.1801528931,30.8812503815,23.2354202271,1031.68334961,358.353138084,0.381512115561,351.854271146,41.5445747375,6.12849569321,35.1102523804,0.0297679994255,0.00512399990112,1.00039994717,0.000711273867637,-0.00106217525899,0.000733233522624,2015-12-30 01:35:46.565469
32.1801528931,30.8937492371,23.1630363464,1031.72265625,358.32734697,0.30187032225,352.2516285,41.9212417603,5.99078989029,34.6645050049,0.0297679994255,0.00609999988228,1.00039994717,-0.000207662582397,-0.00105910748243,0.000671025831252,2015-12-30 01:40:46.784518
32.4551200867,31.0958328247,22.8800773621,1031.71850586,358.368115409,0.363091015328,352.509930033,42.2060470581,5.50412654877,34.0461959839,0.029036000371,0.00634399987757,1.00088799,0.000120028387755,-0.0013237837702,-0.00148989725858,2015-12-30 01:45:46.822265
32.4184570312,31.0791664124,22.6826629639,1031.78759766,358.299538175,0.305014850631,352.857283999,41.8399810791,5.7073802948,35.0343971252,0.029036000371,0.00634399987757,1.00088799,-0.000189526472241,0.000203711912036,0.000883099623024,2015-12-30 01:50:46.887061
32.5101127625,31.1687507629,22.3075790405,1031.74584961,358.302228843,0.284331863885,353.06624211,41.8998184204,5.08765172958,34.0167236328,0.0300120003521,0.00512399990112,1.00113201141,-0.000107288826257,-0.000608189031482,-0.000122720841318,2015-12-30 01:55:46.962757
32.4551200867,31.0270843506,22.6201496124,1031.80224609,358.274835835,0.27185863112,352.842943163,42.4327316284,5.63409042358,34.4161987305,0.0292799994349,0.0056119998917,1.00015592575,0.000289339572191,-0.000835169106722,0.000744727440178,2015-12-30 02:00:47.026750
32.473449707,31.1625003815,22.9031085968,1031.84765625,358.290792972,0.34546352438,352.753028418,42.2564239502,5.25859308243,34.8945388794,0.0280600003898,0.00609999988228,1.00015592575,0.000361158512533,0.000136584043503,0.00221910979599,2015-12-30 02:05:47.104185
32.4551200867,31.1187496185,22.6234397888,1031.78808594,358.319269951,0.380655860635,352.322787972,42.6477470398,5.9855427742,34.7847900391,0.0292799994349,0.00731999985874,1.00064396858,0.00032312842086,0.000408170744777,0.00157944764942,2015-12-30 02:10:47.254662
